0.8438956 0.043817602
1.1576067 0.047985774
1.251827 0.058632825
1.5675347 0.058905084
0.8670152 0.048421085
1.4618068 0.054101586
1.133748 0.055035565
1.6034397 0.059679564
1.3097403 0.04039129
0.42348734 0.052555554
1.9418024 0.04164581
0.88423 0.05256405
1.4771112 0.05688787
1.3490453 0.050228857
0.721604 0.07468516
2.96203 0.07316215
2.1020837 0.06112081
1.7743299 0.04003966
1.493487 0.07111358
0.9537567 0.06639078
1.2805985 0.05665797
1.5942059 0.0792486
1.3295387 0.04336285
1.4253273 0.04122007
2.4960675 0.07217201
1.1093528 0.055641744
1.6986818 0.052842528
0.36580494 0.045179363
0.86653364 0.05857155
1.2413385 0.027947046
1.3236287 0.07693626
2.5241778 0.0397997
1.0860603 0.04685147
1.441479 0.06761861
2.5504425 0.04310874
1.0911734 0.047796678
2.0541475 0.04314472
0.9417156 0.05374353
0.89158046 0.06145278
0.8229887 0.04565775
1.5337403 0.04788307
1.6250225 0.057541825
1.6371285 0.046344567
1.0136602 0.051937696
2.3820827 0.0529661
1.5737503 0.0481015
1.563452 0.05512161
2.3497732 0.06541745
1.2423794 0.11840765
1.5605972 0.058067657
1.7150291 0.042452086
1.7358663 0.05098915
1.7744129 0.05247978
1.7991152 0.075923435
1.0049684 0.039804388
0.3930723 0.04597695
0.8260912 0.047907624
1.7850469 0.091016114
0.9220524 0.044503815
0.57653916 0.046528205
0.72942644 0.039180946
1.5820585 0.04272922
1.83815 0.040151726
0.40880814 0.02739752
0.71300185 0.055617295
2.7245717 0.0835757
0.47365013 0.052023362
3.0274088 0.0628688
1.0399234 0.03861437
1.5529344 0.059953947
0.9187794 0.04159914
0.9931917 0.07510417
2.9864535 0.038999308
1.5007348 0.059894
1.4105304 0.04342382
0.72189367 0.05706649
0.602352 0.044265963
2.270537 0.05329484
1.0624595 0.04828202
0.35071027 0.03795265
2.104284 0.08295099
1.5133862 0.047301974
1.560209 0.058603242
1.4130639 0.049104664
2.156709 0.046390515
1.0709419 0.029159259
2.1422362 0.06254307
1.3483435 0.06738722
0.7469717 0.030715698
1.438018 0.057822425
1.3161875 0.07490977
1.592587 0.06467775
2.1782079 0.043157108
2.0915635 0.053069655
1.740699 0.06462159
0.7222158 0.061355088
0.60757107 0.069739066
2.1556973 0.062444963
0.87549245 0.03601556
0.9980437 0.05184941
1.1048038 0.05040652
2.86159 0.050096318
1.9282749 0.049200647
0.8988721 0.0681431
1.0454748 0.046188008
0.55693966 0.037905827
1.4596081 0.0374418
0.72944015 0.07097838
0.80594045 0.054731116
1.038866 0.0735698
0.7126468 0.05480858
1.5079458 0.052718423
0.8937276 0.05109826
2.2174926 0.050955143
1.7547258 0.07613624
1.9997909 0.040853858
3.1798694 0.066322565
0.93815243 0.04626815
1.3788848 0.049419206
2.983498 0.043834765
1.6684631 0.055561733
1.1283977 0.05050013
0.60298705 0.031336937
2.6260748 0.0571132
2.1363254 0.07444758
1.3395766 0.0517887
1.8848737 0.0643115
1.4718971 0.06666648
1.8257673 0.047833182
2.0074313 0.060735572
3.9178376 0.05551341
1.2990882 0.040414497
1.5249188 0.078790486
1.5022608 0.03885861
1.2281426 0.07011721
3.6248848 0.06909587
1.5200598 0.041248407
1.4667509 0.06702803
1.4029126 0.04978081
1.6733282 0.0493833
0.82136506 0.032741345
0.5494199 0.0460541
1.6286094 0.059063386
2.157378 0.08499589
1.4836441 0.06711161
1.8119984 0.05809062
0.64721084 0.043113988
0.55053145 0.054093577
1.5618469 0.052040517
0.7520414 0.05879959
2.0659275 0.059861653
1.3804636 0.04025991
1.5958526 0.06821303
1.9641619 0.07989522
1.2880586 0.0380943
1.2929207 0.046622522
1.7509283 0.05535791
1.1331568 0.045042954
2.4169672 0.066798605
1.7121811 0.04252411
0.7730389 0.05000663
1.3159767 0.04614457
0.82272136 0.04561677
2.350245 0.03858167
1.2388041 0.054245282
0.3222132 0.04840746
1.0724626 0.049694605
1.1318161 0.05725531
0.99658215 0.058380876
1.9589453 0.026929324
1.0988066 0.048824172
2.7408874 0.06662812
0.374037 0.04154136
1.6162341 0.04843861
1.7711952 0.046903566
0.7077033 0.050983716
2.284161 0.048093654
3.687201 0.066791244
1.0163127 0.046432357
1.0115262 0.04790598
1.296341 0.063544445
1.9720421 0.044411577
0.8716587 0.040622767
0.46419445 0.04868367
0.51413953 0.0435531
1.2042388 0.05199053
1.1134984 0.062306996
1.5605948 0.050132487
1.9704996 0.06057916
2.1691904 0.047827836
2.6822448 0.04316456
1.7075462 0.055023517
1.257973 0.059085585
1.6288779 0.07502039
1.4732007 0.06229626
1.3810589 0.06948542
0.87836325 0.045296717
0.25861162 0.033795856
1.3520992 0.05169455
2.7355785 0.059405338
0.81734115 0.039560895
1.4442235 0.057188563
0.257022 0.050152153
0.6479367 0.0777046
0.5200331 0.07992675
1.8171155 0.04368073
1.3174719 0.041499417
0.58042127 0.06565961
1.6202217 0.042796914
1.7999903 0.0779883
1.9504999 0.046050094
0.47221884 0.03389696
1.7608852 0.06313099
0.9287726 0.044765808
2.2613938 0.06388449
2.1291745 0.06450239
0.2641029 0.038365316
0.67786515 0.04570993
1.192557 0.045608386
0.41793108 0.054799836
0.9933294 0.051772695
1.5014961 0.048902377
1.6972303 0.073976144
3.286115 0.03881696
1.5947007 0.069741815
0.63233626 0.04513408
3.0422404 0.03272443
0.859628 0.054343797
1.4729179 0.0378876
3.9820876 0.04275672
2.4396029 0.046635896
0.6704005 0.049295403
1.0454614 0.06474604
0.68796474 0.051142648
1.2624786 0.041711796
0.8707045 0.04709654
2.3652568 0.031552587
1.5415653 0.03248313
1.232716 0.0735111
0.41196936 0.03426172
1.5677798 0.04696
2.0978744 0.06219664
2.7949257 0.044068158
3.353825 0.04496213
2.2746558 0.057822656
1.7583929 0.058776896
1.8725746 0.0796978
1.2480648 0.05883911
1.5832307 0.047074117
1.0751121 0.060899504
0.48066002 0.06850571
1.2570883 0.08422096
1.6143078 0.048243597
1.0416632 0.043217786
1.4000099 0.07722165
0.94998103 0.043187283
0.69734025 0.048202667
2.3716311 0.06927343
1.3358511 0.09380036
1.7051888 0.035323553
0.66224617 0.046618618
2.8010547 0.04064253
3.6272876 0.047777377
0.17998457 0.04431251
0.6678731 0.053666398
2.0985544 0.0704515
1.4523202 0.08113582
2.5217376 0.059949275
1.9080797 0.053786077
1.0544589 0.057157934
1.399467 0.05494523
1.9915396 0.059153464
1.1180254 0.035974797
1.5946882 0.05394949
1.0015943 0.046352148
1.044549 0.049812518
1.5566437 0.06958368
0.880175 0.04994106
2.6060767 0.03881214
1.2514597 0.045379333
1.0331815 0.055781078
1.9010022 0.06119618
2.166428 0.059906185
0.777606 0.040630866
1.6690735 0.049473245
2.025588 0.056374937
2.3425384 0.07623981
1.7161534 0.052548468
1.0320237 0.058795385
1.4535313 0.055270303
1.863892 0.06050939
1.6514969 0.04755496
0.82724535 0.0888537
1.2382963 0.040497042
1.6680819 0.070307486
1.5075973 0.056593403
1.6440136 0.06327334
1.6640742 0.03767752
1.6585382 0.070343
0.8043827 0.054382104
2.4579608 0.05882802
1.812039 0.049873646
0.8094279 0.056315202
0.80829334 0.030809365
1.8462923 0.04470233
1.2091572 0.06012146
1.6020362 0.05799098
2.5877826 0.053708814
0.6394542 0.07586031
0.98453176 0.038501192
1.3036199 0.046290167
0.7866648 0.06096027
1.2660811 0.056178324
0.5677403 0.06269896
1.2042829 0.05534599
1.6062075 0.08142434
1.3004408 0.0410948
0.39238697 0.023088386
1.3759544 0.038923956
0.96412116 0.038781602
0.7985507 0.051081054
1.1684663 0.07111454
1.1424401 0.05604895
1.8179499 0.03484041
0.56800234 0.03850389
0.6098548 0.043582607
1.0365603 0.0625907
0.5393867 0.04568444
2.0150504 0.054157976
1.3960737 0.050375603
1.4740468 0.06546547
0.9397992 0.0562865
1.1872185 0.022281388
1.6053559 0.075401895
1.7880398 0.05386223
1.799339 0.057132445
2.5981336 0.05625578
1.6706381 0.03936615
1.4455202 0.06729198
1.9398489 0.06635822
0.9745482 0.047078133
1.3662984 0.055294
1.3249494 0.039970856
1.5413203 0.056910433
1.5700815 0.04537801
1.2010233 0.043048363
0.85200405 0.034550432
1.3844979 0.055000715
0.3348034 0.039331242
0.69538265 0.07361586
1.1571646 0.08410075
0.46654162 0.07441644
0.76540476 0.05843194
1.772596 0.06509164
0.49037376 0.043869704
3.0704978 0.06998835
1.8101892 0.047966152
1.1935513 0.0497719
0.87052953 0.031157415
1.3053906 0.060432177
0.42472452 0.042845253
1.4666493 0.056506224
1.2987701 0.05067462
0.3960331 0.046796065
1.5378685 0.04028591
0.60714597 0.022118732
1.5189902 0.081558004
1.0545361 0.03326179
0.94462776 0.06734611
1.0854478 0.039387148
0.8532318 0.026210008
1.2151031 0.053622648
0.8310118 0.062479224
0.75948775 0.039736822
0.35717124 0.026469331
0.31273812 0.058086168
1.9128568 0.066868685
2.2140436 0.09641489
1.3136712 0.05959716
1.9065605 0.03618761
1.4830376 0.05116186
0.6824828 0.03322171
0.46439743 0.04642634
2.8314488 0.04051278
1.9090462 0.07532548
1.4577498 0.072233684
1.4658675 0.049269374
1.0321176 0.057520963
2.2203069 0.064824425
1.2144127 0.055925068
1.6706365 0.05238376
0.61553234 0.0670064
1.6195123 0.050957497
1.6302557 0.04328243
0.8147403 0.048545636
0.5643578 0.040363606
1.5616482 0.04406945
1.4781684 0.08830502
1.5074047 0.06932398
1.9151375 0.0526208
0.78022397 0.0695507
1.8280833 0.049938962
1.3529301 0.07525933
1.350468 0.063123696
0.57416236 0.061964132
1.7858928 0.04852772
0.36625403 0.04546909
1.6788803 0.09482197
2.2083163 0.046193462
0.9283532 0.05365848
1.5873439 0.060068253
1.3516314 0.07332243
1.7474773 0.05136713
0.9910563 0.047188256
1.7581421 0.061155356
2.0036037 0.03506433
1.951672 0.04157899
1.7343506 0.059261546
1.642039 0.0331641
1.3878441 0.045604777
1.6341989 0.06808715
2.2917266 0.040511187
2.3607273 0.09897674
0.80246484 0.039533902
1.3025191 0.042526755
0.5984099 0.038370084
1.136986 0.05331465
1.6475217 0.06698794
1.6926253 0.077683434
1.238564 0.062225446
0.43476057 0.030611709
1.396847 0.045836568
0.39687523 0.027391452
0.8877646 0.053134188
1.2243398 0.049525037
1.7707045 0.059229463
0.8891697 0.057691693
1.4209516 0.05219657
0.5848268 0.05484452
1.5761149 0.06832872
1.0526631 0.03486294
1.6915684 0.048835043
1.5225418 0.056566708
0.71767694 0.07889337
1.281558 0.08598318
0.6353159 0.053732943
2.558213 0.038233068
1.2762388 0.05181478
2.3047974 0.04922496
1.4735029 0.075163625
1.3033203 0.04324692
1.5441474 0.03925032
0.5852839 0.042964444
1.2910259 0.05503837
1.070988 0.048149057
2.164558 0.048339136
0.42788848 0.04585639
2.6500645 0.049840875
1.4055066 0.071860895
1.5281731 0.04599899
0.73353404 0.040255297
2.7702038 0.05000614
1.5475719 0.04560319
0.6623897 0.030067712
2.9545994 0.040489525
2.533645 0.05367041
1.1310582 0.051624194
1.966355 0.035403267
1.6108267 0.051300406
1.9728082 0.08798986
0.71682394 0.058237985
0.63145196 0.060316533
1.4704167 0.081984505
3.7251167 0.091891475
1.3263049 0.055120245
1.414314 0.06103584
0.70000285 0.055574276
0.3427027 0.023192067
0.56658685 0.047237568
0.8928207 0.049116872
1.274653 0.040309224
1.7131182 0.026395943
1.2513839 0.08557728
1.6923386 0.07321299
0.56332767 0.045576803
0.55381954 0.044683103
0.3862312 0.041217256
1.6213843 0.056107335
0.5499095 0.06095806
1.1806725 0.034775753
2.438878 0.03307716
0.8656427 0.048145667
1.074783 0.07193092
2.5856206 0.04477506
1.6313431 0.058668565
0.2513309 0.05141471
2.1120884 0.036438614
1.1144336 0.08586869
1.4218146 0.051599048
1.0866187 0.0556079
1.9023731 0.060873162
1.4658016 0.033965085
1.4114091 0.05022212
2.80589 0.06388259
0.59984696 0.058994167
1.15857 0.04527626
1.9342623 0.062931366
2.0711882 0.043771725
1.1283652 0.059573594
1.2718124 0.068758965
1.4376131 0.03978523
1.1052047 0.08351313
1.0925771 0.06589962
1.0188817 0.06403784
1.1673481 0.027677577
3.6151664 0.058145255
1.645167 0.040780634
2.001139 0.054905742
0.6417987 0.063025415
1.1008854 0.035687257
1.9078385 0.06358666
1.0331117 0.05725285
0.7105732 0.035463575
0.89216775 0.05530302
1.1845859 0.039529815
1.3941965 0.040776625
2.015067 0.044670567
0.4417252 0.033128273
1.2542098 0.08027302
1.441951 0.06194613
0.5715158 0.067592666
0.5272926 0.060415085
1.5092728 0.053863596
0.86914873 0.046545304
1.4110916 0.07106105
1.5372034 0.048284538
2.2010217 0.05678314
0.99325836 0.04751636
2.2400227 0.046528373
2.0305438 0.06256737
0.9216879 0.054436848
1.645931 0.07121278
2.5683384 0.031391565
1.568907 0.04878129
1.8460867 0.068662606
3.870438 0.036684453
1.2933629 0.058808386
1.2834799 0.05002202
1.5354415 0.07008309
1.1146464 0.031666674
0.8219708 0.06217599
0.4130388 0.049022797
1.4790626 0.053664986
1.8780327 0.041244816
1.6300476 0.041053496
1.2098322 0.05340582
1.046066 0.06031233
1.2501193 0.044999268
0.99662846 0.07563074
1.6758392 0.041505996
0.5750202 0.06466926
1.6303276 0.045468975
1.2681196 0.054047532
1.5589753 0.07010908
1.715709 0.04574264
0.94183606 0.035362136
1.4287051 0.05850287
2.1219454 0.043409843
1.5810268 0.05694146
1.741984 0.03712139
1.4264789 0.06234193
0.55418146 0.06634173
1.7173939 0.085342705
1.5127854 0.035835963
1.7763472 0.04321534
1.5421995 0.029919114
1.4441649 0.044753585
2.0204182 0.06410023
1.9358482 0.06288345
1.0904105 0.051185217
3.229121 0.060356237
0.6643753 0.05834927
2.559162 0.054646235
0.40837988 0.07610085
1.0731658 0.069235295
1.9734055 0.076121524
1.9908603 0.052724846
0.36308724 0.03614981
2.0717313 0.05029801
1.4972757 0.054146457
1.60163 0.04334468
1.1696968 0.04987239
1.4145905 0.06469892
1.7168944 0.042152565
1.9688206 0.03857534
1.3102095 0.092498526
0.9132775 0.06441971
0.84274065 0.054136187
1.3334392 0.062282477
0.558273 0.054778505
1.8366868 0.07852263
1.3197311 0.041996133
1.4464996 0.044120252
0.65558976 0.0722344
0.43508095 0.04321606
1.7583917 0.070225745
0.8810191 0.056076262
2.9079719 0.044265896
1.1138332 0.047255594
1.3706181 0.04086912
2.0449123 0.07348939
0.24067155 0.06311078
1.3289888 0.04375177
2.2216518 0.03025731
1.1264434 0.054751895
0.2744537 0.053050302
0.46384963 0.050283965
3.077706 0.0525136
1.4413347 0.0404848
1.7193604 0.054464936
1.0124823 0.03570359
2.1249304 0.041796792
1.4328643 0.066620685
1.1535385 0.06380061
0.9291173 0.046191256
1.2059866 0.060366757
0.6624556 0.0293305
1.898544 0.065059386
2.0598137 0.046483334
1.621673 0.06605262
0.2637278 0.035783213
1.8927648 0.095940076
1.3791374 0.049323983
0.3272576 0.053531002
0.61014056 0.04573029
3.0054317 0.09365461
1.5417943 0.062520586
1.4332949 0.0569594
1.8512859 0.046370395
2.203221 0.037979037
0.6888022 0.04402708
0.36587435 0.05734943
0.6744268 0.047101986
1.5430806 0.04993959
1.8917673 0.06087512
1.213281 0.041978355
2.0284076 0.055911407
0.36241907 0.028159657
0.29753926 0.049740598
1.6793222 0.06206795
2.0441298 0.05061716
1.2236583 0.039360095
1.8828428 0.07100261
1.6543823 0.0703388
0.90021145 0.04517034
0.91331255 0.057434745
2.2704968 0.044645604
0.8322488 0.092274025
1.5105491 0.079659775
0.9190335 0.06114355
1.8364697 0.04357653
2.4871147 0.04852073
1.9933212 0.058620404
1.1802727 0.072843
1.1585803 0.054539725
0.32548848 0.049078442
1.13303 0.04821438
1.9991302 0.0650583
1.3692812 0.039926164
1.8865948 0.06470921
1.7767599 0.03420452
2.0499966 0.07095136
2.4096208 0.043659206
1.5157692 0.118147835
1.613094 0.08133117
1.549874 0.06711147
1.2699586 0.056336284
2.2090688 0.05717992
0.87370044 0.0776938
0.36686295 0.037531525
1.4704235 0.067327455
1.2094275 0.0825176
1.5926578 0.038922686
2.251309 0.0403797
0.6779183 0.03337584
0.922722 0.060789116
1.8597599 0.03626487
1.0729423 0.034955796
2.024215 0.06560545
1.6338507 0.040367372
1.7625306 0.052950066
1.6535574 0.08377712
3.676211 0.060466077
0.52861845 0.039582204
0.4575716 0.10997859
1.4608842 0.057385057
0.81699103 0.037230168
0.793951 0.06675023
0.68402255 0.05687208
1.1760343 0.0659415
0.8756509 0.044432398
1.1760939 0.049004886
1.5483844 0.059640337
0.66737735 0.053483933
1.8695663 0.078858145
1.5113697 0.054548968
1.4868581 0.0695135
0.60966 0.05014631
1.6977317 0.050351985
1.9090958 0.0334889
1.5041295 0.045071132
0.9384165 0.045152314
1.4687811 0.051665615
1.03969 0.07246592
1.6446793 0.04251855
0.52735263 0.047521498
1.109819 0.09252728
1.617951 0.04255866
1.1036861 0.07124581
1.33361 0.07832358
